,0,1,2,Latitude,Longitude
52,810006312,2,2019-06-13 12:16:42.516090,52.522411,13.32343
53,810026777,2,2019-06-13 12:16:42.516090,52.522496,13.323621
54,816028525,2,2019-06-13 12:16:42.516090,52.52233,13.323043
55,810025531,2,2019-06-13 12:16:42.516090,52.522578,13.323556
56,816028878,2,2019-06-13 12:16:42.516090,52.52261,13.323657
57,816024219,2,2019-06-13 12:16:42.516090,52.521694,13.322264
58,816000742,2,2019-06-13 12:16:42.516090,52.522434,13.32294
59,816048535,2,2019-06-13 12:16:42.516090,52.521632,13.322172
60,816036311,2,2019-06-13 12:16:42.516090,52.530071,13.324602
61,810002247,2,2019-06-13 12:16:42.516090,52.531125,13.325185
62,816035568,2,2019-06-13 12:16:42.516090,52.530339,13.326629
63,810004661,2,2019-06-13 12:16:42.516090,52.529939,13.326571
64,810006158,2,2019-06-13 12:16:42.516090,52.530376,13.326769
65,810003107,2,2019-06-13 12:16:42.516090,52.53227,13.323701
66,810025747,2,2019-06-13 12:16:42.516090,52.532306,13.323863
67,816000635,2,2019-06-13 12:16:42.516090,52.52825,13.325414
68,816053753,2,2019-06-13 12:16:42.516090,52.532045,13.326781
69,810005008,2,2019-06-13 12:16:42.516090,52.527875,13.323731
70,810003850,2,2019-06-13 12:16:42.516090,52.529437,13.328734
71,810004628,2,2019-06-13 12:16:42.516090,52.527497,13.326813
72,810002144,2,2019-06-13 12:16:42.516090,52.52706,13.324959
73,816024974,2,2019-06-13 12:16:42.516090,52.527042,13.324607
74,816048101,2,2019-06-13 12:16:42.516090,52.526773,13.324795
75,816037741,2,2019-06-13 12:16:42.516090,52.526505,13.325545
76,816046127,2,2019-06-13 12:16:42.516090,52.469675,13.339101
77,816038603,2,2019-06-13 12:16:42.516090,52.466671,13.337743
78,810003760,2,2019-06-13 12:16:42.516090,52.470139,13.339789
79,810004939,2,2019-06-13 12:16:42.516090,52.470229,13.340239
80,816006383,2,2019-06-13 12:16:42.516090,52.470451,13.337282
81,816030169,2,2019-06-13 12:16:42.516090,52.47059,13.342628
82,816049579,2,2019-06-13 12:16:42.516090,52.471241,13.341747
83,816030166,2,2019-06-13 12:16:42.516090,52.471937,13.340212
84,810003214,2,2019-06-13 12:16:42.516090,52.471202,13.34349
85,816024772,2,2019-06-13 12:16:42.516090,52.465851,13.333004
86,816023273,2,2019-06-13 12:16:42.516090,52.468514,13.332148
87,810004206,2,2019-06-13 12:16:42.516090,52.47339,13.337975
88,810002762,2,2019-06-13 12:16:42.516090,52.464249,13.332418
89,810006274,2,2019-06-13 12:16:42.516090,52.464274,13.332319
90,816037053,2,2019-06-13 12:16:42.516090,52.473374,13.343531
91,810025746,2,2019-06-13 12:16:42.516090,52.47392,13.338453
