,0,1,2,Latitude,Longitude
351,13546,0,2019-06-13 12:16:42.516090,52.4978232,13.3617437
352,14606,0,2019-06-13 12:16:42.516090,52.5100849,13.4606578
353,13310,0,2019-06-13 12:16:42.516090,52.4721405,13.4384807
354,15885,0,2019-06-13 12:16:42.516090,52.5203612,13.4254109
355,15386,0,2019-06-13 12:16:42.516090,52.496156,13.4041009
356,13463,0,2019-06-13 12:16:42.516090,52.5312937,13.3852412
357,13318,0,2019-06-13 12:16:42.516090,52.480114,13.3714464
358,13401,0,2019-06-13 12:16:42.516090,52.4799467,13.4395086
359,14909,0,2019-06-13 12:16:42.516090,52.4958606,13.3996908
360,14584,0,2019-06-13 12:16:42.516090,52.5073424,13.5116638
361,14880,0,2019-06-13 12:16:42.516090,52.5006154,13.3916281
362,13084,0,2019-06-13 12:16:42.516090,52.4647453,13.4424206
363,16123,0,2019-06-13 12:16:42.516090,52.51714882,13.37569227
364,15285,0,2019-06-13 12:16:42.516090,52.4941385,13.4213869
365,13220,0,2019-06-13 12:16:42.516090,52.4917162,13.4593052
366,14980,0,2019-06-13 12:16:42.516090,52.5518979,13.4868744
367,13631,0,2019-06-13 12:16:42.516090,52.4784363,13.3714014
368,14036,0,2019-06-13 12:16:42.516090,52.5060226,13.4661115
369,13008,0,2019-06-13 12:16:42.516090,52.4991997,13.417895
370,16165,0,2019-06-13 12:16:42.516090,52.5440778,13.274869
371,14802,0,2019-06-13 12:16:42.516090,52.5195852,13.4051137
372,13268,0,2019-06-13 12:16:42.516090,52.481817,13.3208405
373,14454,0,2019-06-13 12:16:42.516090,52.5340224,13.3787096
374,13993,0,2019-06-13 12:16:42.516090,52.4806955,13.4249642
375,13581,0,2019-06-13 12:16:42.516090,52.4990015,13.3247117
376,13394,0,2019-06-13 12:16:42.516090,52.5244962,13.3497317
377,14707,0,2019-06-13 12:16:42.516090,52.5463946,13.3760485
378,13720,0,2019-06-13 12:16:42.516090,52.5009322,13.3168412
379,13439,0,2019-06-13 12:16:42.516090,52.5205423,13.4120512
380,13936,0,2019-06-13 12:16:42.516090,52.4850038,13.3834161
381,16040,0,2019-06-13 12:16:42.516090,52.5035823,13.3862276
382,15153,0,2019-06-13 12:16:42.516090,52.5149304,13.4579832
383,15808,0,2019-06-13 12:16:42.516090,52.5423981,13.3659932
384,14854,0,2019-06-13 12:16:42.516090,52.4911148,13.3309345
385,16084,0,2019-06-13 12:16:42.516090,52.4790564,13.4455013
386,15204,0,2019-06-13 12:16:42.516090,52.5257685,13.3062201
387,14733,0,2019-06-13 12:16:42.516090,52.4970739,13.354577
388,14507,0,2019-06-13 12:16:42.516090,52.4874915,13.4195456
389,15050,0,2019-06-13 12:16:42.516090,52.5195591,13.3557916
390,13675,0,2019-06-13 12:16:42.516090,52.4997875,13.3627679
391,15831,0,2019-06-13 12:16:42.516090,52.4933444,13.3172718
392,13091,0,2019-06-13 12:16:42.516090,52.5316517,13.3963842
393,15065,0,2019-06-13 12:16:42.516090,52.4938408,13.4623254
394,13408,0,2019-06-13 12:16:42.516090,52.4938408,13.4623254
395,15365,0,2019-06-13 12:16:42.516090,52.5376447,13.3606589
396,13753,0,2019-06-13 12:16:42.516090,52.4895588,13.3912733
397,13391,0,2019-06-13 12:16:42.516090,52.487933,13.3733093
398,15151,0,2019-06-13 12:16:42.516090,52.48554572,13.41988018
399,16282,0,2019-06-13 12:16:42.516090,52.5379929,13.3620053
