,0,1,2,Longitude, Latitude
418,174868,1,2019-06-13 12:22:01.762888,13.39571,52.509514
419,184015,1,2019-06-13 12:22:01.762888,13.393909,52.510174
420,174907,1,2019-06-13 12:22:01.762888,13.385853,52.517117
421,183866,1,2019-06-13 12:22:01.762888,13.396789,52.509083
422,176246,1,2019-06-13 12:22:01.762888,13.3974285,52.508907
423,183701,1,2019-06-13 12:22:01.762888,13.3881658,52.526346
424,178302,1,2019-06-13 12:22:01.762888,13.420051,52.51214
425,175075,1,2019-06-13 12:22:01.762888,13.3994665,52.53167
426,174552,1,2019-06-13 12:22:01.762888,13.385032,52.521378
427,178318,1,2019-06-13 12:22:01.762888,13.386985,52.51457
428,184119,1,2019-06-13 12:22:01.762888,13.425022,52.51915
429,177009,1,2019-06-13 12:22:01.762888,13.398314,52.53157
430,175864,1,2019-06-13 12:22:01.762888,13.386483,52.51474
431,177030,1,2019-06-13 12:22:01.762888,13.389582,52.511814
432,176800,1,2019-06-13 12:22:01.762888,13.397232,52.50849
433,177652,1,2019-06-13 12:22:01.762888,13.392374,52.52995
434,175714,1,2019-06-13 12:22:01.762888,13.422821,52.51374
435,176993,1,2019-06-13 12:22:01.762888,13.395248,52.508896
436,176047,1,2019-06-13 12:22:01.762888,13.393696,52.53058
437,176676,1,2019-06-13 12:22:01.762888,13.396603,52.531536
438,178052,1,2019-06-13 12:22:01.762888,13.386352,52.514427
439,174963,1,2019-06-13 12:22:01.762888,13.396262,52.53147
440,175976,1,2019-06-13 12:22:01.762888,13.4126812,52.5318711
441,177793,1,2019-06-13 12:22:01.762888,13.425162,52.51651
442,187048,1,2019-06-13 12:22:01.762888,13.388797,52.51183
443,176480,1,2019-06-13 12:22:01.762888,13.384196,52.52216
444,175231,1,2019-06-13 12:22:01.762888,13.389801,52.51102
445,175459,1,2019-06-13 12:22:01.762888,13.38819,52.51215
446,178221,1,2019-06-13 12:22:01.762888,13.396021,52.53172
447,176627,1,2019-06-13 12:22:01.762888,13.413978,52.508286
448,177937,1,2019-06-13 12:22:01.762888,13.390081,52.510723
449,178262,1,2019-06-13 12:22:01.762888,13.389818,52.510862
450,175211,1,2019-06-13 12:22:01.762888,13.389818,52.510862
451,177172,1,2019-06-13 12:22:01.762888,13.389818,52.510862
452,177197,1,2019-06-13 12:22:01.762888,13.389818,52.510862
453,175733,1,2019-06-13 12:22:01.762888,13.389818,52.510862
454,177482,1,2019-06-13 12:22:01.762888,13.389818,52.510862
455,177450,1,2019-06-13 12:22:01.762888,13.389818,52.510862
456,183881,1,2019-06-13 12:22:01.762888,13.405381,52.50702
457,177233,1,2019-06-13 12:22:01.762888,13.388313,52.528214
458,175819,1,2019-06-13 12:22:01.762888,13.390484,52.510357
459,174566,1,2019-06-13 12:22:01.762888,13.386995549,52.527240191
460,175427,1,2019-06-13 12:22:01.762888,13.4140706,52.5081292
461,176711,1,2019-06-13 12:22:01.762888,13.389743,52.5107
462,177116,1,2019-06-13 12:22:01.762888,13.398233,52.507458
463,177131,1,2019-06-13 12:22:01.762888,13.386592,52.51297
464,178309,1,2019-06-13 12:22:01.762888,13.397996,52.507496
465,176444,1,2019-06-13 12:22:01.762888,13.390015,52.51042
466,183938,1,2019-06-13 12:22:01.762888,13.388396,52.528606
467,178206,1,2019-06-13 12:22:01.762888,13.398015,52.507446
468,174669,1,2019-06-13 12:22:01.762888,13.424673,52.525658
469,176028,1,2019-06-13 12:22:01.762888,13.417046,52.508965
470,176805,1,2019-06-13 12:22:01.762888,13.38936,52.510685
471,177486,1,2019-06-13 12:22:01.762888,13.398273,52.50734
472,177934,1,2019-06-13 12:22:01.762888,13.398184,52.507336
473,177620,1,2019-06-13 12:22:01.762888,13.398012,52.507366
474,177900,1,2019-06-13 12:22:01.762888,13.397954,52.507374
475,176567,1,2019-06-13 12:22:01.762888,13.399387,52.507095
476,176628,1,2019-06-13 12:22:01.762888,13.387968,52.51153
477,178020,1,2019-06-13 12:22:01.762888,13.38515,52.514202
478,176345,1,2019-06-13 12:22:01.762888,13.3980578,52.5072982
479,176505,1,2019-06-13 12:22:01.762888,13.3980578,52.5072982
480,177014,1,2019-06-13 12:22:01.762888,13.3980578,52.5072982
481,174984,1,2019-06-13 12:22:01.762888,13.3980578,52.5072982
482,178213,1,2019-06-13 12:22:01.762888,13.3980578,52.5072982
483,176173,1,2019-06-13 12:22:01.762888,13.3980578,52.5072982
484,177328,1,2019-06-13 12:22:01.762888,13.3980578,52.5072982
485,178147,1,2019-06-13 12:22:01.762888,13.3980578,52.5072982
486,176211,1,2019-06-13 12:22:01.762888,13.3980578,52.5072982
487,176917,1,2019-06-13 12:22:01.762888,13.3980578,52.5072982
488,174957,1,2019-06-13 12:22:01.762888,13.3980578,52.5072982
489,176850,1,2019-06-13 12:22:01.762888,13.3980578,52.5072982
490,178114,1,2019-06-13 12:22:01.762888,13.3980578,52.5072982
491,176381,1,2019-06-13 12:22:01.762888,13.3849578,52.5141577
492,175372,1,2019-06-13 12:22:01.762888,13.3849578,52.5141577
493,187006,1,2019-06-13 12:22:01.762888,13.3849578,52.5141577
494,178340,1,2019-06-13 12:22:01.762888,13.398181,52.50714
495,183934,1,2019-06-13 12:22:01.762888,13.427103,52.519012
496,177952,1,2019-06-13 12:22:01.762888,13.426434,52.516514
497,175170,1,2019-06-13 12:22:01.762888,13.41502,52.50791
498,175452,1,2019-06-13 12:22:01.762888,13.384808,52.514187
499,176786,1,2019-06-13 12:22:01.762888,13.385012,52.51391
500,175080,1,2019-06-13 12:22:01.762888,13.389489,52.510216
501,184004,1,2019-06-13 12:22:01.762888,13.414179,52.50764
502,177609,1,2019-06-13 12:22:01.762888,13.416696,52.508423
503,178043,1,2019-06-13 12:22:01.762888,13.405691,52.506355
504,178173,1,2019-06-13 12:22:01.762888,13.384698,52.51408
505,174910,1,2019-06-13 12:22:01.762888,13.425274,52.514133
506,175642,1,2019-06-13 12:22:01.762888,13.386755,52.51192
507,175360,1,2019-06-13 12:22:01.762888,13.427482,52.51923
508,176932,1,2019-06-13 12:22:01.762888,13.424246,52.527233
509,174682,1,2019-06-13 12:22:01.762888,13.384104,52.52557
510,174859,1,2019-06-13 12:22:01.762888,13.39266,52.53167
511,174879,1,2019-06-13 12:22:01.762888,13.41837,52.531216
512,178138,1,2019-06-13 12:22:01.762888,13.3840885,52.52577
513,186827,1,2019-06-13 12:22:01.762888,13.391288,52.5088
514,174670,1,2019-06-13 12:22:01.762888,13.409134,52.533882
515,176867,1,2019-06-13 12:22:01.762888,13.39177,52.508377
516,183894,1,2019-06-13 12:22:01.762888,13.421408,52.510033
517,176147,1,2019-06-13 12:22:01.762888,13.392466,52.508087
518,177067,1,2019-06-13 12:22:01.762888,13.392624,52.507996
519,175307,1,2019-06-13 12:22:01.762888,13.38181,52.52204
520,177133,1,2019-06-13 12:22:01.762888,13.386948,52.529087
521,177157,1,2019-06-13 12:22:01.762888,13.394284,52.507317
522,174618,1,2019-06-13 12:22:01.762888,13.40362,52.505768
523,177923,1,2019-06-13 12:22:01.762888,13.381709,52.52206
524,176738,1,2019-06-13 12:22:01.762888,13.4036314,52.5057211
525,176604,1,2019-06-13 12:22:01.762888,13.403649,52.505703
526,177359,1,2019-06-13 12:22:01.762888,13.4081751,52.5342411
527,175366,1,2019-06-13 12:22:01.762888,13.394191,52.507214
528,175577,1,2019-06-13 12:22:01.762888,13.389132,52.509327
529,183874,1,2019-06-13 12:22:01.762888,13.424744,52.527874
530,176952,1,2019-06-13 12:22:01.762888,13.390086,52.50875
531,176122,1,2019-06-13 12:22:01.762888,13.420844,52.509243
532,176268,1,2019-06-13 12:22:01.762888,13.42178,52.50977
533,183793,1,2019-06-13 12:22:01.762888,13.388871,52.509304
534,177304,1,2019-06-13 12:22:01.762888,13.424952,52.5279144
535,178189,1,2019-06-13 12:22:01.762888,13.381933,52.523823
536,176030,1,2019-06-13 12:22:01.762888,13.42844,52.517395
537,184140,1,2019-06-13 12:22:01.762888,13.381251,52.522034
538,175175,1,2019-06-13 12:22:01.762888,13.4218596,52.5096883
539,174637,1,2019-06-13 12:22:01.762888,13.4218596,52.5096883
540,176572,1,2019-06-13 12:22:01.762888,13.4218596,52.5096883
541,176464,1,2019-06-13 12:22:01.762888,13.4218596,52.5096883
542,177574,1,2019-06-13 12:22:01.762888,13.424945,52.52809
543,175973,1,2019-06-13 12:22:01.762888,13.385,52.511837
544,178226,1,2019-06-13 12:22:01.762888,13.381112,52.52266
545,175494,1,2019-06-13 12:22:01.762888,13.390937,52.50795
546,176579,1,2019-06-13 12:22:01.762888,13.382671,52.514088
547,174572,1,2019-06-13 12:22:01.762888,13.386163,52.529423
548,177056,1,2019-06-13 12:22:01.762888,13.3847541,52.5117418
549,175762,1,2019-06-13 12:22:01.762888,13.3847541,52.5117418
550,184163,1,2019-06-13 12:22:01.762888,13.3847541,52.5117418
551,177800,1,2019-06-13 12:22:01.762888,13.3847541,52.5117418
552,177921,1,2019-06-13 12:22:01.762888,13.384741,52.511726
553,177692,1,2019-06-13 12:22:01.762888,13.399668,52.505512
554,177048,1,2019-06-13 12:22:01.762888,13.417243,52.53285
555,176331,1,2019-06-13 12:22:01.762888,13.384641,52.511753
556,177949,1,2019-06-13 12:22:01.762888,13.384683,52.511707
557,177208,1,2019-06-13 12:22:01.762888,13.4176514,52.5327228
558,183696,1,2019-06-13 12:22:01.762888,13.387814,52.530716
559,175264,1,2019-06-13 12:22:01.762888,13.42511,52.52856
560,183781,1,2019-06-13 12:22:01.762888,13.388483,52.5089
561,175896,1,2019-06-13 12:22:01.762888,13.390106,52.508026
562,177462,1,2019-06-13 12:22:01.762888,13.380323458,52.518942677
563,176647,1,2019-06-13 12:22:01.762888,13.39021,52.50792
564,175177,1,2019-06-13 12:22:01.762888,13.39021,52.50792
565,177709,1,2019-06-13 12:22:01.762888,13.39021,52.50792
566,177659,1,2019-06-13 12:22:01.762888,13.39021,52.50792
567,175116,1,2019-06-13 12:22:01.762888,13.39021,52.50792
568,176180,1,2019-06-13 12:22:01.762888,13.39021,52.50792
569,176643,1,2019-06-13 12:22:01.762888,13.39021,52.50792
570,175820,1,2019-06-13 12:22:01.762888,13.39021,52.50792
571,174864,1,2019-06-13 12:22:01.762888,13.39021,52.50792
572,174792,1,2019-06-13 12:22:01.762888,13.410183,52.50526
573,178097,1,2019-06-13 12:22:01.762888,13.380273,52.518276
574,186853,1,2019-06-13 12:22:01.762888,13.380531,52.52282
575,175578,1,2019-06-13 12:22:01.762888,13.383959,52.511898
576,178089,1,2019-06-13 12:22:01.762888,13.4222975,52.53086
577,176427,1,2019-06-13 12:22:01.762888,13.38255,52.513306
578,175749,1,2019-06-13 12:22:01.762888,13.4295635,52.51744
579,176511,1,2019-06-13 12:22:01.762888,13.381882,52.514088
580,176984,1,2019-06-13 12:22:01.762888,13.385121,52.510662
581,174806,1,2019-06-13 12:22:01.762888,13.391355,52.532837
582,177026,1,2019-06-13 12:22:01.762888,13.380457,52.51666
583,186800,1,2019-06-13 12:22:01.762888,13.380528,52.516434
584,183953,1,2019-06-13 12:22:01.762888,13.42377,52.509872
585,177785,1,2019-06-13 12:22:01.762888,13.382121,52.513588
586,176194,1,2019-06-13 12:22:01.762888,13.426398,52.512
587,175309,1,2019-06-13 12:22:01.762888,13.387146,52.530926
588,176957,1,2019-06-13 12:22:01.762888,13.4301424,52.5184112
589,176087,1,2019-06-13 12:22:01.762888,13.4301424,52.5184112
590,177783,1,2019-06-13 12:22:01.762888,13.410003,52.504875
591,174812,1,2019-06-13 12:22:01.762888,13.379865,52.522606
592,175547,1,2019-06-13 12:22:01.762888,13.382413,52.527256
593,174996,1,2019-06-13 12:22:01.762888,13.420241506,52.532429926
594,183714,1,2019-06-13 12:22:01.762888,13.41782,52.50661
595,176774,1,2019-06-13 12:22:01.762888,13.380055,52.516632
596,174743,1,2019-06-13 12:22:01.762888,13.383672,52.511395
597,177242,1,2019-06-13 12:22:01.762888,13.38803,52.508347
598,176512,1,2019-06-13 12:22:01.762888,13.425003,52.52967
599,177953,1,2019-06-13 12:22:01.762888,13.380008,52.516506
600,175156,1,2019-06-13 12:22:01.762888,13.394958,52.505657
601,174917,1,2019-06-13 12:22:01.762888,13.397731,52.535
602,184129,1,2019-06-13 12:22:01.762888,13.388302,52.53194
603,174891,1,2019-06-13 12:22:01.762888,13.3882087,52.5319086
604,175081,1,2019-06-13 12:22:01.762888,13.3882087,52.5319086
605,178167,1,2019-06-13 12:22:01.762888,13.388093,52.531853
606,176728,1,2019-06-13 12:22:01.762888,13.388105,52.531876
607,186839,1,2019-06-13 12:22:01.762888,13.383144,52.511612
608,174549,1,2019-06-13 12:22:01.762888,13.39943,52.53536
609,177456,1,2019-06-13 12:22:01.762888,13.417257,52.50618
610,175975,1,2019-06-13 12:22:01.762888,13.3797758,52.5164168
611,175272,1,2019-06-13 12:22:01.762888,13.3797758,52.5164168
612,177295,1,2019-06-13 12:22:01.762888,13.3797758,52.5164168
613,183796,1,2019-06-13 12:22:01.762888,13.3794243,52.5226001
614,176357,1,2019-06-13 12:22:01.762888,13.3794243,52.5226001
615,177691,1,2019-06-13 12:22:01.762888,13.3794243,52.5226001
616,175241,1,2019-06-13 12:22:01.762888,13.3794243,52.5226001
617,176103,1,2019-06-13 12:22:01.762888,13.3794243,52.5226001
618,177307,1,2019-06-13 12:22:01.762888,13.416127,52.505795
619,183748,1,2019-06-13 12:22:01.762888,13.383293,52.51135
620,177544,1,2019-06-13 12:22:01.762888,13.379712,52.516228
621,175141,1,2019-06-13 12:22:01.762888,13.403425,52.50419
622,184120,1,2019-06-13 12:22:01.762888,13.383224,52.511272
623,174961,1,2019-06-13 12:22:01.762888,13.382949,52.51144
624,177695,1,2019-06-13 12:22:01.762888,13.382936,52.51142
625,175634,1,2019-06-13 12:22:01.762888,13.383645,52.510742
626,175876,1,2019-06-13 12:22:01.762888,13.378909,52.5218
627,174614,1,2019-06-13 12:22:01.762888,13.385553,52.53081
628,177283,1,2019-06-13 12:22:01.762888,13.396647,52.504734
629,175423,1,2019-06-13 12:22:01.762888,13.396033,52.504814
630,177961,1,2019-06-13 12:22:01.762888,13.380194,52.52634
631,174636,1,2019-06-13 12:22:01.762888,13.410599,52.50396
632,177935,1,2019-06-13 12:22:01.762888,13.410539,52.50395
633,178174,1,2019-06-13 12:22:01.762888,13.3848295,52.509064
634,177859,1,2019-06-13 12:22:01.762888,13.421577,52.507065
635,184063,1,2019-06-13 12:22:01.762888,13.41054,52.503933
636,175817,1,2019-06-13 12:22:01.762888,13.378223,52.5225
637,176404,1,2019-06-13 12:22:01.762888,13.378064,52.521793
638,175018,1,2019-06-13 12:22:01.762888,13.38489,52.50897
639,177460,1,2019-06-13 12:22:01.762888,13.379199,52.525234
640,175032,1,2019-06-13 12:22:01.762888,13.3782625,52.516895
641,174972,1,2019-06-13 12:22:01.762888,13.37916,52.52523
642,177387,1,2019-06-13 12:22:01.762888,13.417093,52.5052
643,175840,1,2019-06-13 12:22:01.762888,13.378236,52.516876
644,175465,1,2019-06-13 12:22:01.762888,13.431096,52.515175
645,175694,1,2019-06-13 12:22:01.762888,13.425398,52.531223
646,177367,1,2019-06-13 12:22:01.762888,13.377459532,52.520904684
647,183899,1,2019-06-13 12:22:01.762888,13.431378,52.5153
648,177100,1,2019-06-13 12:22:01.762888,13.4313965,52.515278
649,177022,1,2019-06-13 12:22:01.762888,13.379345,52.526474
650,174976,1,2019-06-13 12:22:01.762888,13.386848,52.53285
651,176100,1,2019-06-13 12:22:01.762888,13.3871155,52.532997
652,175548,1,2019-06-13 12:22:01.762888,13.379107,52.5263
653,177836,1,2019-06-13 12:22:01.762888,13.431405,52.514694
654,175773,1,2019-06-13 12:22:01.762888,13.386124,52.507477
655,177760,1,2019-06-13 12:22:01.762888,13.383079,52.530563
656,176019,1,2019-06-13 12:22:01.762888,13.383079,52.530567
657,174634,1,2019-06-13 12:22:01.762888,13.3864975,52.532784
658,176789,1,2019-06-13 12:22:01.762888,13.393231,52.504547
659,177868,1,2019-06-13 12:22:01.762888,13.398287,52.503445
660,176756,1,2019-06-13 12:22:01.762888,13.37875,52.52613
661,178339,1,2019-06-13 12:22:01.762888,13.3789874,52.526545
662,176725,1,2019-06-13 12:22:01.762888,13.3789874,52.526545
663,183865,1,2019-06-13 12:22:01.762888,13.3789874,52.526545
664,175979,1,2019-06-13 12:22:01.762888,13.3789874,52.526545
665,177674,1,2019-06-13 12:22:01.762888,13.378959,52.526527
666,175304,1,2019-06-13 12:22:01.762888,13.392926,52.50447
667,176222,1,2019-06-13 12:22:01.762888,13.385803,52.50739
668,174717,1,2019-06-13 12:22:01.762888,13.393011,52.504433
669,178242,1,2019-06-13 12:22:01.762888,13.392681,52.504528
670,175988,1,2019-06-13 12:22:01.762888,13.393015,52.504406
671,175888,1,2019-06-13 12:22:01.762888,13.3927645,52.5044728
672,187050,1,2019-06-13 12:22:01.762888,13.3927645,52.5044728
673,177472,1,2019-06-13 12:22:01.762888,13.3927645,52.5044728
674,176934,1,2019-06-13 12:22:01.762888,13.382729,52.530711
675,175786,1,2019-06-13 12:22:01.762888,13.382729,52.530711
676,174639,1,2019-06-13 12:22:01.762888,13.382729,52.530711
677,175676,1,2019-06-13 12:22:01.762888,13.423415,52.506916
678,177990,1,2019-06-13 12:22:01.762888,13.427127,52.53077
679,178323,1,2019-06-13 12:22:01.762888,13.387001,52.53339
680,177744,1,2019-06-13 12:22:01.762888,13.43059,52.512478
681,177671,1,2019-06-13 12:22:01.762888,13.381813,52.50992
682,183862,1,2019-06-13 12:22:01.762888,13.376727,52.522594
683,177337,1,2019-06-13 12:22:01.762888,13.385386,52.507317
684,177650,1,2019-06-13 12:22:01.762888,13.3851082,52.5325434
685,183719,1,2019-06-13 12:22:01.762888,13.3851082,52.5325434
686,176350,1,2019-06-13 12:22:01.762888,13.384333,52.53208
687,175406,1,2019-06-13 12:22:01.762888,13.413525,52.50337
688,175695,1,2019-06-13 12:22:01.762888,13.376404,52.521862
689,176797,1,2019-06-13 12:22:01.762888,13.377714,52.514458
690,175595,1,2019-06-13 12:22:01.762888,13.385975,52.506813
691,177259,1,2019-06-13 12:22:01.762888,13.429212,52.510445
692,177251,1,2019-06-13 12:22:01.762888,13.382105,52.530804
693,177377,1,2019-06-13 12:22:01.762888,13.429297,52.510437
694,183750,1,2019-06-13 12:22:01.762888,13.408703,52.53752
695,175507,1,2019-06-13 12:22:01.762888,13.377756,52.526203
696,178217,1,2019-06-13 12:22:01.762888,13.407616,52.502384
697,175553,1,2019-06-13 12:22:01.762888,13.427379,52.5314
698,177639,1,2019-06-13 12:22:01.762888,13.381178,52.509655
699,177807,1,2019-06-13 12:22:01.762888,13.378607,52.51221
700,175417,1,2019-06-13 12:22:01.762888,13.390805,52.535774
701,177521,1,2019-06-13 12:22:01.762888,13.417174,52.50363
702,176694,1,2019-06-13 12:22:01.762888,13.377131,52.526464
703,176692,1,2019-06-13 12:22:01.762888,13.430835,52.529015
704,177416,1,2019-06-13 12:22:01.762888,13.430875,52.528988
705,176483,1,2019-06-13 12:22:01.762888,13.4309225,52.528973
706,176006,1,2019-06-13 12:22:01.762888,13.42504,52.53354
707,178106,1,2019-06-13 12:22:01.762888,13.425333,52.533405
708,184110,1,2019-06-13 12:22:01.762888,13.390754,52.503895
709,177444,1,2019-06-13 12:22:01.762888,13.390929,52.50383
710,176881,1,2019-06-13 12:22:01.762888,13.376765,52.513653
711,174718,1,2019-06-13 12:22:01.762888,13.40579,52.5017
712,174659,1,2019-06-13 12:22:01.762888,13.376759,52.52645
713,177580,1,2019-06-13 12:22:01.762888,13.384658,52.533615
714,175818,1,2019-06-13 12:22:01.762888,13.428769331,52.50870627
715,175150,1,2019-06-13 12:22:01.762888,13.374628,52.51933
716,175349,1,2019-06-13 12:22:01.762888,13.391002,52.50357
717,183834,1,2019-06-13 12:22:01.762888,13.394536,52.502396
718,183973,1,2019-06-13 12:22:01.762888,13.394576,52.502384
719,175016,1,2019-06-13 12:22:01.762888,13.379153,52.509804
720,176094,1,2019-06-13 12:22:01.762888,13.379132,52.509823
721,177756,1,2019-06-13 12:22:01.762888,13.379109,52.509834
722,176872,1,2019-06-13 12:22:01.762888,13.394588,52.50236
723,178154,1,2019-06-13 12:22:01.762888,13.394571,52.5023513
724,175352,1,2019-06-13 12:22:01.762888,13.390321,52.536526
725,176346,1,2019-06-13 12:22:01.762888,13.394543,52.502342
726,174788,1,2019-06-13 12:22:01.762888,13.390789,52.503323
727,177487,1,2019-06-13 12:22:01.762888,13.38223,52.50727
728,177791,1,2019-06-13 12:22:01.762888,13.38223,52.50727
729,178265,1,2019-06-13 12:22:01.762888,13.401342,52.50131
730,175109,1,2019-06-13 12:22:01.762888,13.374271,52.517467
731,176545,1,2019-06-13 12:22:01.762888,13.390431,52.50326
732,177844,1,2019-06-13 12:22:01.762888,13.4144943,52.5019803
733,175899,1,2019-06-13 12:22:01.762888,13.4144943,52.5019803
734,186858,1,2019-06-13 12:22:01.762888,13.4144943,52.5019803
735,183821,1,2019-06-13 12:22:01.762888,13.394213,52.502216
736,176612,1,2019-06-13 12:22:01.762888,13.415447,52.502098
737,174852,1,2019-06-13 12:22:01.762888,13.418284,52.502796
738,177493,1,2019-06-13 12:22:01.762888,13.402108,52.538963
739,184103,1,2019-06-13 12:22:01.762888,13.42073,52.503517
740,177508,1,2019-06-13 12:22:01.762888,13.404964,52.5009
741,178127,1,2019-06-13 12:22:01.762888,13.408234,52.50095
742,177864,1,2019-06-13 12:22:01.762888,13.406457,52.500866
743,177567,1,2019-06-13 12:22:01.762888,13.4205361,52.503348
744,183742,1,2019-06-13 12:22:01.762888,13.378817,52.5093
745,177939,1,2019-06-13 12:22:01.762888,13.384379,52.53455
746,178115,1,2019-06-13 12:22:01.762888,13.420827,52.503418
747,186998,1,2019-06-13 12:22:01.762888,13.3786125,52.50942
748,176529,1,2019-06-13 12:22:01.762888,13.384349,52.53457
749,177481,1,2019-06-13 12:22:01.762888,13.420832,52.50339
750,174878,1,2019-06-13 12:22:01.762888,13.420416,52.50324
751,177128,1,2019-06-13 12:22:01.762888,13.433834,52.52789
752,183824,1,2019-06-13 12:22:01.762888,13.430679,52.53123
753,176118,1,2019-06-13 12:22:01.762888,13.38706,52.50412
754,175008,1,2019-06-13 12:22:01.762888,13.421645,52.50364
755,174711,1,2019-06-13 12:22:01.762888,13.374214,52.525
756,175319,1,2019-06-13 12:22:01.762888,13.378688,52.53097
757,175862,1,2019-06-13 12:22:01.762888,13.374266,52.52531
758,184069,1,2019-06-13 12:22:01.762888,13.38093,52.507236
759,177941,1,2019-06-13 12:22:01.762888,13.403825,52.50058
760,176466,1,2019-06-13 12:22:01.762888,13.436727,52.517853
761,176697,1,2019-06-13 12:22:01.762888,13.385392,52.53541
762,177221,1,2019-06-13 12:22:01.762888,13.393807,52.501686
763,176904,1,2019-06-13 12:22:01.762888,13.391553,52.502205
764,174603,1,2019-06-13 12:22:01.762888,13.378219,52.50907
765,178306,1,2019-06-13 12:22:01.762888,13.3958316,52.5388116
766,176807,1,2019-06-13 12:22:01.762888,13.3958316,52.5388116
767,175503,1,2019-06-13 12:22:01.762888,13.411166,52.50077
768,174691,1,2019-06-13 12:22:01.762888,13.434064,52.511604
769,177761,1,2019-06-13 12:22:01.762888,13.434086,52.51159
770,176027,1,2019-06-13 12:22:01.762888,13.376958,52.529842
771,175551,1,2019-06-13 12:22:01.762888,13.375917,52.528725
772,177905,1,2019-06-13 12:22:01.762888,13.391182,52.50217
773,175065,1,2019-06-13 12:22:01.762888,13.380493,52.533005
774,175703,1,2019-06-13 12:22:01.762888,13.432962,52.51
775,176633,1,2019-06-13 12:22:01.762888,13.432165,52.509125
776,177217,1,2019-06-13 12:22:01.762888,13.429564,52.53301
777,183964,1,2019-06-13 12:22:01.762888,13.432175,52.50908
778,175952,1,2019-06-13 12:22:01.762888,13.411652,52.500572
779,176005,1,2019-06-13 12:22:01.762888,13.4295431,52.5331928
780,178107,1,2019-06-13 12:22:01.762888,13.375495,52.511127
781,176625,1,2019-06-13 12:22:01.762888,13.381428,52.534004
782,184090,1,2019-06-13 12:22:01.762888,13.379458,52.53267
783,176856,1,2019-06-13 12:22:01.762888,13.395478,52.539192
784,175152,1,2019-06-13 12:22:01.762888,13.375581,52.510937
785,178074,1,2019-06-13 12:22:01.762888,13.375491,52.529102
786,174653,1,2019-06-13 12:22:01.762888,13.406586,52.499878
787,177628,1,2019-06-13 12:22:01.762888,13.383703,52.504528
788,176771,1,2019-06-13 12:22:01.762888,13.42447,52.503693
789,184025,1,2019-06-13 12:22:01.762888,13.381525,52.534344
790,176698,1,2019-06-13 12:22:01.762888,13.404131873,52.499783925
791,178341,1,2019-06-13 12:22:01.762888,13.395883,52.539482
792,177155,1,2019-06-13 12:22:01.762888,13.377798,52.50829
793,183947,1,2019-06-13 12:22:01.762888,13.424578,52.503643
794,177887,1,2019-06-13 12:22:01.762888,13.4336669,52.5097176
795,178026,1,2019-06-13 12:22:01.762888,13.4336669,52.5097176
796,176844,1,2019-06-13 12:22:01.762888,13.426957,52.504776
797,175048,1,2019-06-13 12:22:01.762888,13.42026,52.53804
798,175685,1,2019-06-13 12:22:01.762888,13.389001,52.537895
799,176319,1,2019-06-13 12:22:01.762888,13.377857,52.507988
800,184125,1,2019-06-13 12:22:01.762888,13.381158,52.50562
801,177190,1,2019-06-13 12:22:01.762888,13.376938,52.508736
802,184054,1,2019-06-13 12:22:01.762888,13.433014,52.508736
803,184108,1,2019-06-13 12:22:01.762888,13.37559,52.51003
804,176316,1,2019-06-13 12:22:01.762888,13.424009,52.53689
805,175166,1,2019-06-13 12:22:01.762888,13.377545,52.531937
806,175474,1,2019-06-13 12:22:01.762888,13.3756,52.50991
807,174865,1,2019-06-13 12:22:01.762888,13.3756,52.50991
808,175611,1,2019-06-13 12:22:01.762888,13.3756,52.50991
809,176749,1,2019-06-13 12:22:01.762888,13.3756,52.50991
810,184049,1,2019-06-13 12:22:01.762888,13.3756,52.50991
811,174708,1,2019-06-13 12:22:01.762888,13.377066,52.50847
812,174582,1,2019-06-13 12:22:01.762888,13.375669,52.509827
813,176759,1,2019-06-13 12:22:01.762888,13.394555,52.539543
814,176590,1,2019-06-13 12:22:01.762888,13.379447,52.533463
815,177024,1,2019-06-13 12:22:01.762888,13.376581,52.508877
816,178067,1,2019-06-13 12:22:01.762888,13.377713,52.507812
817,177183,1,2019-06-13 12:22:01.762888,13.41912,52.501263
818,175672,1,2019-06-13 12:22:01.762888,13.419262,52.5013
819,175183,1,2019-06-13 12:22:01.762888,13.375619,52.509632
820,178066,1,2019-06-13 12:22:01.762888,13.379621,52.506256
821,178322,1,2019-06-13 12:22:01.762888,13.419357043,52.501298877
822,175157,1,2019-06-13 12:22:01.762888,13.419357043,52.501298877
823,176824,1,2019-06-13 12:22:01.762888,13.4342,52.50948
824,178178,1,2019-06-13 12:22:01.762888,13.416287,52.53951
825,175448,1,2019-06-13 12:22:01.762888,13.434246,52.50945
826,177142,1,2019-06-13 12:22:01.762888,13.438938,52.518627
827,176806,1,2019-06-13 12:22:01.762888,13.4304905,52.506275
828,183840,1,2019-06-13 12:22:01.762888,13.379626,52.533894
829,186829,1,2019-06-13 12:22:01.762888,13.436633,52.512283
830,175854,1,2019-06-13 12:22:01.762888,13.433874,52.508965
831,176387,1,2019-06-13 12:22:01.762888,13.375391,52.509613
832,176972,1,2019-06-13 12:22:01.762888,13.37131,52.523594
833,175077,1,2019-06-13 12:22:01.762888,13.381815,52.504692
834,176105,1,2019-06-13 12:22:01.762888,13.375198,52.50976
835,177491,1,2019-06-13 12:22:01.762888,13.381843,52.50463
836,176135,1,2019-06-13 12:22:01.762888,13.370739,52.519047
